time,activity,patient,source,perspective
2011-11-11 10:57:35.472522,incorporate,http://cltl.nl/leolani/world/body-weight_exercises,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/emotion#GRATITUDE
2011-11-11 10:57:35.472522,incorporate,http://cltl.nl/leolani/world/light_resistance_training,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/emotion#GRATITUDE
2012-01-10 10:57:35.537196,making changes to Turkish recipes,http://cltl.nl/leolani/world/diabetes,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
2012-01-10 10:57:35.537196,making changes to Turkish recipes,http://cltl.nl/leolani/world/diabetes,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
2012-01-10 10:57:35.537196,making changes to Turkish recipes,http://cltl.nl/leolani/world/diabetes,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
2012-01-10 10:57:35.537196,making changes to Turkish recipes,http://cltl.nl/leolani/world/diabetes,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#SOMEWHAT
2012-01-10 10:57:35.537196,making changes to Turkish recipes,http://cltl.nl/leolani/world/diabetes,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
2012-01-10 10:57:35.884211,use,http://cltl.nl/leolani/world/olive_oil,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
2012-01-10 10:57:35.884211,use,http://cltl.nl/leolani/world/olive_oil,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
2012-01-10 10:57:35.884211,use,http://cltl.nl/leolani/world/olive_oil,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
2012-01-10 10:57:35.884211,use,http://cltl.nl/leolani/world/olive_oil,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
2012-01-10 10:57:35.884211,use,http://cltl.nl/leolani/world/olive_oil,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
2012-01-10 10:57:35.884211,use,http://cltl.nl/leolani/world/olive_oil,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#APPROVAL
2012-01-10 10:57:35.884211,use,http://cltl.nl/leolani/world/olive_oil,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#ADMIRATION
2012-01-10 10:57:35.933331,reduce,http://cltl.nl/leolani/world/indulging_in_my_favorite_Turkish_pastries,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/factuality#POSITIVE
2012-01-10 10:57:35.933331,reduce,http://cltl.nl/leolani/world/indulging_in_my_favorite_Turkish_pastries,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
2012-01-10 10:57:35.933331,reduce,http://cltl.nl/leolani/world/indulging_in_my_favorite_Turkish_pastries,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/level#SOMEWHAT
2012-01-10 10:57:35.933331,reduce,http://cltl.nl/leolani/world/indulging_in_my_favorite_Turkish_pastries,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
2012-01-10 10:57:35.933331,reduce,http://cltl.nl/leolani/world/indulging_in_my_favorite_Turkish_pastries,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/emotion#APPROVAL
2012-01-10 10:57:35.979718,reduce indulging,http://cltl.nl/leolani/world/favorite_Turkish_pastries,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
2012-01-10 10:57:35.979718,reduce indulging,http://cltl.nl/leolani/world/favorite_Turkish_pastries,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
2012-01-10 10:57:35.979718,reduce indulging,http://cltl.nl/leolani/world/favorite_Turkish_pastries,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
2012-01-10 10:57:35.979718,reduce indulging,http://cltl.nl/leolani/world/favorite_Turkish_pastries,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
2012-01-10 10:57:35.979718,reduce indulging,http://cltl.nl/leolani/world/favorite_Turkish_pastries,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#ADMIRATION
2012-01-10 10:57:36.128271,include,http://cltl.nl/leolani/world/more_legumes,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
2012-01-10 10:57:36.128271,include,http://cltl.nl/leolani/world/more_legumes,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
2012-01-10 10:57:36.128271,include,http://cltl.nl/leolani/world/more_legumes,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
2012-01-10 10:57:36.128271,include,http://cltl.nl/leolani/world/more_legumes,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
2012-01-10 10:57:36.128271,include,http://cltl.nl/leolani/world/more_legumes,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#CARING
2012-02-17 10:57:37.006082,increase fiber and protein intake,"http://cltl.nl/leolani/world/foods_like_lean_meats,_fish,_whole_grains,_legumes,_fruits,_and_vegetables",http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
2012-02-17 10:57:37.006082,increase fiber and protein intake,"http://cltl.nl/leolani/world/foods_like_lean_meats,_fish,_whole_grains,_legumes,_fruits,_and_vegetables",http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
2012-02-17 10:57:37.006082,increase fiber and protein intake,"http://cltl.nl/leolani/world/foods_like_lean_meats,_fish,_whole_grains,_legumes,_fruits,_and_vegetables",http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
2012-02-17 10:57:37.006082,increase fiber and protein intake,"http://cltl.nl/leolani/world/foods_like_lean_meats,_fish,_whole_grains,_legumes,_fruits,_and_vegetables",http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
2012-02-17 10:57:37.006082,increase fiber and protein intake,"http://cltl.nl/leolani/world/foods_like_lean_meats,_fish,_whole_grains,_legumes,_fruits,_and_vegetables",http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#CARING
2012-02-17 10:57:37.049889,balance blood sugar levels,http://cltl.nl/leolani/world/blood_sugar_levels,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/factuality#POSITIVE
2012-02-17 10:57:37.049889,balance blood sugar levels,http://cltl.nl/leolani/world/blood_sugar_levels,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
2012-02-17 10:57:37.049889,balance blood sugar levels,http://cltl.nl/leolani/world/blood_sugar_levels,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/level#SOMEWHAT
2012-02-17 10:57:37.049889,balance blood sugar levels,http://cltl.nl/leolani/world/blood_sugar_levels,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
2012-02-17 10:57:37.049889,balance blood sugar levels,http://cltl.nl/leolani/world/blood_sugar_levels,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/emotion#GRATITUDE
2012-02-17 10:57:37.394765,increase,http://cltl.nl/leolani/world/fiber_and_protein_intake,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
2012-02-17 10:57:37.394765,increase,http://cltl.nl/leolani/world/fiber_and_protein_intake,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#SOMEWHAT
2012-02-17 10:57:37.394765,increase,http://cltl.nl/leolani/world/fiber_and_protein_intake,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
2012-02-17 10:57:37.394765,increase,http://cltl.nl/leolani/world/fiber_and_protein_intake,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#CARING
2012-02-17 10:57:37.394765,increase,http://cltl.nl/leolani/world/fiber_and_protein_intake,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#GRATITUDE
2012-02-17 10:57:37.394765,increase,http://cltl.nl/leolani/world/fiber_and_protein_intake,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#NEGATIVE
2011-03-20 10:57:37.580880,use sugar substitutes,http://cltl.nl/leolani/world/Ayşe,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
2011-03-20 10:57:37.580880,use sugar substitutes,http://cltl.nl/leolani/world/Ayşe,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
2011-03-20 10:57:37.580880,use sugar substitutes,http://cltl.nl/leolani/world/Ayşe,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
2011-03-20 10:57:37.580880,use sugar substitutes,http://cltl.nl/leolani/world/Ayşe,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
2011-03-20 10:57:37.580880,use sugar substitutes,http://cltl.nl/leolani/world/Ayşe,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#APPROVAL
2011-03-20 10:57:37.767825,morning tea,http://cltl.nl/leolani/world/sugar,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
2011-03-20 10:57:37.767825,morning tea,http://cltl.nl/leolani/world/sugar,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/factuality#POSITIVE
2011-03-20 10:57:37.767825,morning tea,http://cltl.nl/leolani/world/sugar,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
2011-03-20 10:57:37.767825,morning tea,http://cltl.nl/leolani/world/sugar,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/level#SOMEWHAT
2011-03-20 10:57:37.767825,morning tea,http://cltl.nl/leolani/world/sugar,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/sentiment#NEGATIVE
2011-03-20 10:57:37.829773,morning tea with sugar,http://cltl.nl/leolani/world/sugar,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
2011-03-20 10:57:37.829773,morning tea with sugar,http://cltl.nl/leolani/world/sugar,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#SOMEWHAT
2011-03-20 10:57:37.829773,morning tea with sugar,http://cltl.nl/leolani/world/sugar,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
2011-03-20 10:57:37.829773,morning tea with sugar,http://cltl.nl/leolani/world/sugar,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#APPROVAL
2011-03-20 10:57:37.829773,morning tea with sugar,http://cltl.nl/leolani/world/sugar,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#NEGATIVE
2011-03-20 10:57:37.880157,morning tea,http://cltl.nl/leolani/world/sugar,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/factuality#POSITIVE
2011-03-20 10:57:37.880157,morning tea,http://cltl.nl/leolani/world/sugar,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
2011-03-20 10:57:37.880157,morning tea,http://cltl.nl/leolani/world/sugar,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/level#SOMEWHAT
2011-03-20 10:57:37.880157,morning tea,http://cltl.nl/leolani/world/sugar,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
2011-03-20 10:57:37.880157,morning tea,http://cltl.nl/leolani/world/sugar,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/emotion#GRATITUDE
2013-03-06 10:57:38.726913,feeling,http://cltl.nl/leolani/world/tired,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
2013-03-06 10:57:38.726913,feeling,http://cltl.nl/leolani/world/thirsty,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
2013-03-06 10:57:38.726913,feeling,http://cltl.nl/leolani/world/tired,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
2013-03-06 10:57:38.726913,feeling,http://cltl.nl/leolani/world/thirsty,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
2013-03-06 10:57:38.726913,feeling,http://cltl.nl/leolani/world/tired,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
2013-03-06 10:57:38.726913,feeling,http://cltl.nl/leolani/world/thirsty,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
2013-03-06 10:57:38.726913,feeling,http://cltl.nl/leolani/world/tired,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#CARING
2013-03-06 10:57:38.726913,feeling,http://cltl.nl/leolani/world/thirsty,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#CARING
2013-03-06 10:57:38.726913,feeling,http://cltl.nl/leolani/world/tired,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#PROBABLE
2013-03-06 10:57:38.726913,feeling,http://cltl.nl/leolani/world/thirsty,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#PROBABLE
2013-12-25 10:57:39.088655,worry,http://cltl.nl/leolani/world/diet,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/factuality#POSITIVE
2013-12-25 10:57:39.088655,worry,http://cltl.nl/leolani/world/diet,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
2013-12-25 10:57:39.088655,worry,http://cltl.nl/leolani/world/diet,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/level#SOMEWHAT
2013-12-25 10:57:39.088655,worry,http://cltl.nl/leolani/world/diet,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/sentiment#NEGATIVE
2013-12-25 10:57:39.088655,worry,http://cltl.nl/leolani/world/diet,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/emotion#CARING
2013-12-25 10:57:39.384316,worrying,http://cltl.nl/leolani/world/diet,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
2013-12-25 10:57:39.384316,worrying,http://cltl.nl/leolani/world/diet,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
2013-12-25 10:57:39.384316,worrying,http://cltl.nl/leolani/world/diet,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
2013-12-25 10:57:39.384316,worrying,http://cltl.nl/leolani/world/diet,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
2013-12-25 10:57:39.384316,worrying,http://cltl.nl/leolani/world/diet,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#ADMIRATION
2013-12-25 10:57:39.443369,make,http://cltl.nl/leolani/world/dolma,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/factuality#POSITIVE
2013-12-25 10:57:39.443369,make,http://cltl.nl/leolani/world/dolma,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
2013-12-25 10:57:39.443369,make,http://cltl.nl/leolani/world/dolma,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/level#SOMEWHAT
2013-12-25 10:57:39.443369,make,http://cltl.nl/leolani/world/dolma,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
2013-12-25 10:57:39.443369,make,http://cltl.nl/leolani/world/dolma,http://cltl.nl/leolani/friends/Ayşe,http://groundedannotationframework.org/grasp/emotion#LOVE
2013-12-25 10:57:39.503777,lovemaking dolma,http://cltl.nl/leolani/world/dolma,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
2013-12-25 10:57:39.503777,lovemaking dolma,http://cltl.nl/leolani/world/dolma,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
2013-12-25 10:57:39.503777,lovemaking dolma,http://cltl.nl/leolani/world/dolma,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
2013-12-25 10:57:39.503777,lovemaking dolma,http://cltl.nl/leolani/world/dolma,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
2013-12-25 10:57:39.503777,lovemaking dolma,http://cltl.nl/leolani/world/dolma,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
2013-08-20 10:57:13.366597,monitor my blood sugar levels,http://cltl.nl/leolani/world/blood_sugar_levels,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
2013-08-20 10:57:13.366597,monitor my blood sugar levels,http://cltl.nl/leolani/world/blood_sugar_levels,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/factuality#POSITIVE
2013-08-20 10:57:13.366597,monitor my blood sugar levels,http://cltl.nl/leolani/world/blood_sugar_levels,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
2013-08-20 10:57:13.366597,monitor my blood sugar levels,http://cltl.nl/leolani/world/blood_sugar_levels,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/level#SOMEWHAT
2013-08-20 10:57:13.366597,monitor my blood sugar levels,http://cltl.nl/leolani/world/blood_sugar_levels,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
2013-08-20 10:57:13.424147,monitoring blood sugar levels,http://cltl.nl/leolani/world/blood_sugar,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
2013-08-20 10:57:13.424147,monitoring blood sugar levels,http://cltl.nl/leolani/world/blood_sugar,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
2013-08-20 10:57:13.424147,monitoring blood sugar levels,http://cltl.nl/leolani/world/blood_sugar,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
2013-08-20 10:57:13.424147,monitoring blood sugar levels,http://cltl.nl/leolani/world/blood_sugar,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
2013-08-20 10:57:13.424147,monitoring blood sugar levels,http://cltl.nl/leolani/world/blood_sugar,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#APPROVAL
2012-12-24 10:57:13.673465,struggle with the complex medical terms related to your condition,http://cltl.nl/leolani/world/medical_terms,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
2012-12-24 10:57:13.673465,struggle with the complex medical terms related to your condition,http://cltl.nl/leolani/world/medical_terms,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
2012-12-24 10:57:13.673465,struggle with the complex medical terms related to your condition,http://cltl.nl/leolani/world/medical_terms,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
2012-12-24 10:57:13.673465,struggle with the complex medical terms related to your condition,http://cltl.nl/leolani/world/medical_terms,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#SOMEWHAT
2012-12-24 10:57:13.673465,struggle with the complex medical terms related to your condition,http://cltl.nl/leolani/world/medical_terms,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
2012-12-24 10:57:14.041931,eat foods,http://cltl.nl/leolani/world/foods_with_a_low_glycemic_index,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
2012-12-24 10:57:14.041931,eat foods,http://cltl.nl/leolani/world/foods_with_a_low_glycemic_index,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/factuality#POSITIVE
2012-12-24 10:57:14.041931,eat foods,http://cltl.nl/leolani/world/foods_with_a_low_glycemic_index,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
2012-12-24 10:57:14.041931,eat foods,http://cltl.nl/leolani/world/foods_with_a_low_glycemic_index,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/level#SOMEWHAT
2012-12-24 10:57:14.041931,eat foods,http://cltl.nl/leolani/world/foods_with_a_low_glycemic_index,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
2012-12-24 10:57:14.041931,eat foods,http://cltl.nl/leolani/world/foods_with_a_low_glycemic_index,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/emotion#APPROVAL
2012-12-24 10:57:14.118569,eat foods,http://cltl.nl/leolani/world/foods_with_a_low_glycemic_index,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
2012-12-24 10:57:14.118569,eat foods,http://cltl.nl/leolani/world/foods_with_a_low_glycemic_index,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
2012-12-24 10:57:14.118569,eat foods,http://cltl.nl/leolani/world/foods_with_a_low_glycemic_index,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#SOMEWHAT
2012-12-24 10:57:14.118569,eat foods,http://cltl.nl/leolani/world/foods_with_a_low_glycemic_index,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
2012-12-24 10:57:14.118569,eat foods,http://cltl.nl/leolani/world/foods_with_a_low_glycemic_index,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#APPROVAL
2010-09-23 10:57:14.640972,incorporate,http://cltl.nl/leolani/world/vegetables,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
2010-09-23 10:57:14.640972,incorporate,http://cltl.nl/leolani/world/legumes,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
2010-09-23 10:57:14.640972,incorporate,http://cltl.nl/leolani/world/vegetables,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
2010-09-23 10:57:14.640972,incorporate,http://cltl.nl/leolani/world/legumes,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
2010-09-23 10:57:14.640972,incorporate,http://cltl.nl/leolani/world/vegetables,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
2010-09-23 10:57:14.640972,incorporate,http://cltl.nl/leolani/world/legumes,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
2010-09-23 10:57:14.640972,incorporate,http://cltl.nl/leolani/world/vegetables,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#SOMEWHAT
2010-09-23 10:57:14.640972,incorporate,http://cltl.nl/leolani/world/legumes,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#SOMEWHAT
2010-09-23 10:57:14.640972,incorporate,http://cltl.nl/leolani/world/vegetables,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
2010-09-23 10:57:14.640972,incorporate,http://cltl.nl/leolani/world/legumes,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
2010-09-23 10:57:14.640972,incorporate,http://cltl.nl/leolani/world/vegetables,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#JOY
2010-09-23 10:57:14.640972,incorporate,http://cltl.nl/leolani/world/legumes,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#JOY
2010-06-05 10:57:14.965470,daily walks,http://cltl.nl/leolani/world/Feet,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
2010-06-05 10:57:14.965470,daily walks,http://cltl.nl/leolani/world/Feet,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/factuality#POSITIVE
2010-06-05 10:57:14.965470,daily walks,http://cltl.nl/leolani/world/Feet,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
2010-06-05 10:57:14.965470,daily walks,http://cltl.nl/leolani/world/Feet,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
2010-06-05 10:57:14.965470,daily walks,http://cltl.nl/leolani/world/Feet,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
2010-06-05 10:57:15.240216,wear,http://cltl.nl/leolani/world/comfortable_shoes_and_socks_with_ample_cushioning,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
2010-06-05 10:57:15.240216,wear,http://cltl.nl/leolani/world/comfortable_shoes_and_socks_with_ample_cushioning,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
2010-06-05 10:57:15.240216,wear,http://cltl.nl/leolani/world/comfortable_shoes_and_socks_with_ample_cushioning,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
2010-06-05 10:57:15.240216,wear,http://cltl.nl/leolani/world/comfortable_shoes_and_socks_with_ample_cushioning,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#APPROVAL
2010-06-05 10:57:15.240216,wear,http://cltl.nl/leolani/world/comfortable_shoes_and_socks_with_ample_cushioning,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#CARING
2010-06-05 10:57:15.240216,wear,http://cltl.nl/leolani/world/comfortable_shoes_and_socks_with_ample_cushioning,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#FULLY
2010-06-05 10:57:15.364722,walking routine,http://cltl.nl/leolani/world/feet,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
2010-06-05 10:57:15.364722,walking routine,http://cltl.nl/leolani/world/feet,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
